animekaId,name,score,votes,country,episodes,format,duration,duration_global,running,date_start,date_end,categories,studios,authors,name_original,url,source
5871,Mashin Eiyuuden Wataru - Owarinaki Toki no Monogatari,9.43,7,Japon,3,oav,30,90,False,1993,1994,AVENTURE|FANTASTIQUE & MYTHE|CYBER & MECHA,SUNRISE,YATATE HAJIME [SUNRISE,Mashin Eiyuuden Wataru: Owarinaki Toki no Monogatari,http://animeka.com/animes/detail/mashin-eiyuden-wataru-warinaki-toki.html,http://animeka.com/animes/~_228.html
5875,Code Geass Hangyaku no Lelouch R2 - Picture Drama,9.76,42,Japon,9,oav,5,45,False,2008,2009,DRAME,SUNRISE|MBS,OOKOUCHI ICHIROU|TANIGUCHI GOROU,Code Geass Hangyaku no Lelouch R2 - Picture Drama,http://animeka.com/animes/detail/code-geass-r2-picture-drama.html,http://animeka.com/animes/~_57.html
5878,Manga Nippon Mukashibanashi - Le Film,10.0,4,Japon,1,film,24,24,False,1985,1985,FANTASTIQUE & MYTHE|CONTES & RÉCITS,GROUP TAC,HISTOIRE ET FOLKLORE JAPONAIS,"Manga Nippon Mukashi Banashi - Horafuki Tengu, Okesa Neko",http://animeka.com/animes/detail/manga-nihon-mukashi-banashi-film.html,http://animeka.com/animes/~_226.html
5879,Candy Boy,8.68,551,Japon,7,tv-s,14,98,False,2007,2009,COMÉDIE|SHôJO-AI,AIC,CANDYBOY PROJECT,Candy Boy,http://animeka.com/animes/detail/candy-boy-oav.html,http://animeka.com/animes/~_46.html
1074,Fantasia (1940),8.84,81,États-Unis,1,film,114,114,False,1940,1940,FAMILIAL & JEUNESSE,WALT DISNEY PICTURES,Non sp&eacute;cifi&eacute;,Fantasia,http://animeka.com/animes/detail/fantasia.html,http://animeka.com/animes/~_92.html
3759,La Famille Addams (1993),8.15,13,États-Unis,21,eps,23,483,False,1992,1995,FAMILIAL & JEUNESSE|FANTASTIQUE & MYTHE|COMÉDIE|HORREUR,HANNA BARBERA PRODUCTIONS,ADDAMS CHARLES,The Addams Family,http://animeka.com/animes/detail/la-famille-adams-1992.html,http://animeka.com/animes/~_176.html
3758,Tofffsy et l'Herbe Musicale (1982),7.09,11,Italie,26,eps,5,130,False,1974,1974,AVENTURE|FANTASTIQUE & MYTHE,KSS,PAGOTTO MARCO [PAGOTTO NINO]|PAGOTTO ANTONIO [PAAGOTTO TONI,Le aventure di Tofffsy e l'Erba Musicale,http://animeka.com/animes/detail/tofffsy.html,http://animeka.com/animes/~_355.html
5376,La Petite Taupe et l'étoile verte (2007),0.0,1,République tchèque,1,film,8,8,False,1969,1969,FAMILIAL & JEUNESSE,KRáTKý FILM PRAHA,MILER ZDENEK,Krtek a zelená hv&#283;zda,http://animeka.com/animes/detail/petite-taupe-et-letoile-verte.html,http://animeka.com/animes/~_180.html
3751,The Addams Family [1973],6.67,6,États-Unis,16,eps,30,480,False,1973,1975,FANTASTIQUE & MYTHE|COMÉDIE|HORREUR,HANNA BARBERA PRODUCTIONS,ADDAMS CHARLES,The Addams Family,http://animeka.com/animes/detail/la-famille-adams-1973.html,http://animeka.com/animes/~_346.html
3750,Les Aventures du prince Ahmed (2007),6.73,11,Allemagne,1,film,65,65,False,1923,1926,DRAME|FANTASTIQUE & MYTHE,COMENIUS FILM,RECUEIL DES MILLE ET UNE NUITS|REINIGER LOTTE,Die Abenteuer des Prinzen Achmed,http://animeka.com/animes/detail/les-aventures-du-prince-ahmed.html,http://animeka.com/animes/~_198.html
3753,Silent Night - Le petit âne (2005),0.33,3,Australie,1,film,50,50,False,2003,2003,FAMILIAL & JEUNESSE|COMÉDIE,BURBANK ANIMATION STUDIOS,LEADON PAUL|PHILLIPS ROZ,Silent Night - The Story of the First Christmas,http://animeka.com/animes/detail/silent-night-le-petit-ane.html,http://animeka.com/animes/~_318.html
3752,T'as l'Bonjour d'Albert ! (1985),6.16,32,États-Unis,110,eps,25,2750,False,1972,1984,COMÉDIE,FILMATION,COSBY BILL,Fat Albert and the Cosby Kids,http://animeka.com/animes/detail/bonjour-albert.html,http://animeka.com/animes/~_338.html
3755,Bout'chou et Casse-cou (1993),7.71,14,États-Unis,26,eps,25,650,False,1962,1967,FAMILIAL & JEUNESSE|COMÉDIE,SNOWBALL STUDIOS|BOB CLAMPETT PRODUCTIONS,CLAMPETT ROBERT [BOB,Beany and Cecil,http://animeka.com/animes/detail/beany-and-cecil.html,http://animeka.com/animes/~_40.html
3754,"Balto - Chien-loup, héros des neiges (1996)",9.07,54,États-Unis,1,film,74,74,False,1995,1995,ACTION|AVENTURE,UNIVERSAL PICTURES|AMBLIN ENTERTAINMENT,WELLS SIMON,Balto,http://animeka.com/animes/detail/balto.html,http://animeka.com/animes/~_26.html
3757,Heckle et Jeckle (1982),5.08,12,États-Unis,53,eps,25,1325,False,1946,1966,COMÉDIE,TERRYTOONS,TERRY PAUL,Heckle & Jeckle,http://animeka.com/animes/detail/heckle-et-jeckle.html,http://animeka.com/animes/~_126.html
5370,Les Trois Boucs (2007),5.0,1,Finlande,1,film,4,4,False,2001,2001,FAMILIAL & JEUNESSE,AUCUN,PREPULA HEIKKI,Kolme pukkia,http://animeka.com/animes/detail/trois-boucs.html,http://animeka.com/animes/~_209.html
2190,Spawn (1997),9.29,250,États-Unis,18,eps,25,450,False,1997,1999,ACTION|CARTOON & COMIC|FANTASTIQUE & MYTHE,MADHOUSE PRODUCTION,MCFARLANE TODD,Spawn 2,http://animeka.com/animes/detail/spawn.html,http://animeka.com/animes/~_329.html
2191,Shinshaku Sengoku Eiyuu Densetsu Sanada Juu Yuushi TV,9.08,50,Japon,12,eps,30,360,False,2005,2005,ACTION|COMBAT & ARTS MART.,MAGIC BUS,KAWANAKA SHIMAO,Shinshaku Sengoku Eiyuu Densetsu Sanada Juu Yuushi TV,http://animeka.com/animes/detail/shinshaku-sengoku-densetsu-sanada-juu.html,http://animeka.com/animes/~_315.html
2192,Eyeshield 21 (2009),9.64,11419,Japon,145,eps,25,3625,False,2005,2008,ACTION|SPORT,PRODUCTION I.G,MURATA YUUSUKE,Eyeshield 21,http://animeka.com/animes/detail/eyeshield-21.html,http://animeka.com/animes/~_91.html
4630,Gon gitsune,7.0,5,Japon,1,film,76,76,False,2003,2003,FANTASTIQUE & MYTHE|COMÉDIE|CONTES & RÉCITS,PONY CANYON,NIIMI NANKICHI,Gon gitsune,http://animeka.com/animes/detail/gon-gitsune.html,http://animeka.com/animes/~_114.html
2194,Konjiki no Gash Bell - Film 2,9.73,215,Japon,1,film,90,90,False,2005,2005,ACTION|AVENTURE|FANTASTIQUE & MYTHE,TôEI ANIMATION,RAIKU MAKOTO,Konjiki no Gash Bell - Mecha Vulkan no Raishu,http://animeka.com/animes/detail/golden-gash-bell-film2.html,http://animeka.com/animes/~_165.html
2195,Saikano - Another Love Song,9.39,283,Japon,2,oav,30,60,False,2005,2005,DRAME|ESPACE & SCI-FICTION|AMOUR & AMITIÉ,GONZO,TAKAHASHI SHIN,Saishu Heiki Kanojo - Another Love Song,http://animeka.com/animes/detail/saikano-oav.html,http://animeka.com/animes/~_299.html
2196,Oh! Super Milk-Chan,6.5,14,Japon,12,eps,24,288,False,2000,2000,ACTION|COMÉDIE,"PIERROT CO.,LTD.",TANAKA HIDEYUKI,Oh! Super Milk-Chan,http://animeka.com/animes/detail/oh-super-milk-chan.html,http://animeka.com/animes/~_263.html
2197,Super Milk-Chan,2.73,11,Japon,14,eps,24,336,False,1998,1998,ACTION|COMÉDIE,"PIERROT CO.,LTD.",TANAKA HIDEYUKI,Super Milk-Chan,http://animeka.com/animes/detail/super-milk-chan.html,http://animeka.com/animes/~_336.html
2199,Buzzer Beater,8.68,889,Japon,13,eps,25,325,False,2005,2005,SPORT,"TMS ENTERTAINMENT CO.,LTD.",INOUE TAKEHIKO,Buzzer Beater,http://animeka.com/animes/detail/buzzer-beater.html,http://animeka.com/animes/~_44.html
4639,Shippu! Iron Leaguer,5.0,7,Japon,52,eps,25,1300,False,1993,1994,CYBER & MECHA|SPORT|ESPACE & SCI-FICTION,SUNRISE,YATATE HAJIME [SUNRISE,Shippu! Iron Leaguer,http://animeka.com/animes/detail/iron-leaguer.html,http://animeka.com/animes/~_316.html
4638,Kanzen Shouri Daiteioh,7.5,2,Japon,1,oav,10,10,False,2001,2001,AVENTURE|CYBER & MECHA|ESPACE & SCI-FICTION,SUNRISE,YATATE HAJIME [SUNRISE,Kanzen Shouri Daiteiou,http://animeka.com/animes/detail/kanzen-shouri-daiteioh.html,http://animeka.com/animes/~_154.html
4812,Empress Chung,6.33,3,Corée du Sud,1,film,94,94,False,2005,2005,DRAME|FANTASTIQUE & MYTHE,SEK ANIMATION STUDIO|KOAA FILMS|AKOM PRODUCTION COMPANY,SHIN NELSON,Wanghu simcheong,http://animeka.com/animes/detail/empress-chung.html,http://animeka.com/animes/~_88.html
2044,Kakurenbo,8.56,517,Japon,1,film,25,25,False,2004,2004,DRAME|HORREUR,YAMATOWORKS/D.A.C.|DENTSU INC.|COMIX WAVE INC.,MORITA SHUHEI,Kakurenbo,http://animeka.com/animes/detail/kakurenbo.html,http://animeka.com/animes/~_152.html
168,JoJo's Wonderfull Adventure (2003),6.38,480,Japon,7,oav,35,245,False,2000,2001,AVENTURE|HORREUR,STUDIO A.P.P.P.,ARAKI HIROHIKO,Jojo no Kimyou na Bouken (2000),http://animeka.com/animes/detail/jojo-wonderfull-adventure.html,http://animeka.com/animes/~_148.html
169,Jubei-chan - Le secret du Lovely Bandeau (2004),8.67,185,Japon,13,eps,24,312,False,1999,1999,AVENTURE|COMBAT & ARTS MART.|COMÉDIE,MADHOUSE PRODUCTION,DAICHI AKITAROU,Juubee-chan - Lovely Gantai no Himitsu,http://animeka.com/animes/detail/jubei-chan.html,http://animeka.com/animes/~_148.html
164,"Jeu, set et match (1989)",6.56,118,Japon,26,eps,25,650,False,1973,1974,DRAME|SPORT,"TMS ENTERTAINMENT CO.,LTD.",YAMAMOTO SUMIKA,Ace wo Nerae!,http://animeka.com/animes/detail/jeu-set-et-match.html,http://animeka.com/animes/~_145.html
165,"Jin Roh, la Brigade des loups (1999)",9.43,755,Japon,1,film,101,101,False,1998,1998,DRAME|ÉNIGME & POLICIER,PRODUCTION I.G|BANDAI VISUAL,OSHII MAMORU,Jin-Roh: The Wolf Brigade,http://animeka.com/animes/detail/jin-roh.html,http://animeka.com/animes/~_147.html
166,Ashita no Joe,9.36,466,Japon,79,eps,25,1975,False,1970,1971,DRAME|SPORT,MUSHI PRODUCTION,TAKAMORI ASAO [TAKAMORI ASAKI]|CHIBA TETSUYA,Ashita no Joe,http://animeka.com/animes/detail/ashita-no-joe.html,http://animeka.com/animes/~_20.html
167,JoJo's Bizarre Adventure (2003),4.03,1066,Japon,6,oav,35,210,False,1993,1994,AVENTURE|HORREUR,STUDIO A.P.P.P.,ARAKI HIROHIKO,Jojo no Kimyo na Bouken,http://animeka.com/animes/detail/jojo-bizarre-adventure.html,http://animeka.com/animes/~_147.html
160,Jayce et les conquérants de la lumière (1985),7.96,469,États-Unis,65,eps,25,1625,False,1985,1986,ACTION|AVENTURE|ESPACE & SCI-FICTION,DIC ENT.,CHALOPIN JEAN,Jayce and the wheeled warriors,http://animeka.com/animes/detail/jayce-et-les-conquerants-lumiere.html,http://animeka.com/animes/~_145.html
161,Umi ga Kikoeru (2008),9.24,334,Japon,1,film,72,72,False,1993,1993,AMOUR & AMITIÉ,STUDIO GHIBLI,HIMURO SAEKO,Umi ga Kikoeru,http://animeka.com/animes/detail/umi-ga-kikoeru.html,http://animeka.com/animes/~_366.html
162,Jeanne et Serge (1987),8.86,904,Japon,58,eps,25,1450,False,1984,1985,SPORT|AMOUR & AMITIÉ,KNACK EIGA,KOIZUMI SHIZUO,Attacker You !,http://animeka.com/animes/detail/jeanne-et-serge.html,http://animeka.com/animes/~_145.html
163,Jem et les hologrammes (1986),8.74,471,États-Unis,65,eps,25,1625,False,1985,1988,ACTION,MARVEL STUDIOS|HASBRO,HASBRO,Jem and the Holograms,http://animeka.com/animes/detail/jem-et-les-hologrammes.html,http://animeka.com/animes/~_145.html
4815,Christmas on Tumoya Island,0.0,1,Corée du Sud,1,tv-s,30,30,False,2003,2003,AVENTURE|FANTASTIQUE & MYTHE|ANIMATION 3D,RAINBUS INC.,RAINBUS INC.,Tumoya Island,http://animeka.com/animes/detail/christmas-on-tumoya-island.html,http://animeka.com/animes/~_54.html
2041,Final Approach,9.0,926,Japon,13,eps,12,156,False,2004,2004,COMÉDIE|AMOUR & AMITIÉ,ZEXCS|TRINET ENT.,STUDIO PRINCESS SOFT,Final Approach,http://animeka.com/animes/detail/final-approach.html,http://animeka.com/animes/~_94.html
6194,Koneko no Studio,3.33,3,Japon,1,film,16,16,False,1959,1959,COMÉDIE,TôEI ANIMATION,Non sp&eacute;cifi&eacute;,Koneko no Studio,http://animeka.com/animes/detail/koneko-no-studio.html,http://animeka.com/animes/~_165.html
6195,Ginga Tansa 2100 Toshi - Border Planet,1.0,1,Japon,1,film,73,73,False,1986,1986,AVENTURE|ESPACE & SCI-FICTION,NTV MUSIC|TEZUKA PRODUCTION,TEZUKA OSAMU,Ginga Tansa 2100 Toshi - Border Planet,http://animeka.com/animes/detail/ginga-tansa-2100-toshi-border-planet.html,http://animeka.com/animes/~_111.html
6196,Catman (2011),6.89,9,Japon,6,eps,5,30,False,2008,2008,ACTION,TV FUJI|FUJI CREATIVE CORPORATION,AOIKE RYOSUKE,Catman,http://animeka.com/animes/detail/catman.html,http://animeka.com/animes/~_48.html
6197,Prince of Tennis - Zenkoku Taikai hen - Final,9.64,167,Japon,6,oav,30,180,False,2008,2009,COMÉDIE|SPORT,M.S.C.,KONOMI TAKESHI,Tennis no Ouji-sama - Zenkoku Taikai hen - Final,http://animeka.com/animes/detail/pot-oav3.html,http://animeka.com/animes/~_283.html
6190,Murasaki Shikibu Genji Monogatari,3.09,11,Japon,1,film,110,110,False,1987,1987,DRAME|HISTORIQUE|AMOUR & AMITIÉ,ASAHI SHIMBUN,SHIKIBU MURASAKI,Murasaki Shikibu Genji Monogatari,http://animeka.com/animes/detail/murasaki-shikibu-genji-monogatari.html,http://animeka.com/animes/~_250.html
6191,Tytania,7.73,377,Japon,26,eps,25,650,False,2008,2009,AVENTURE|ESPACE & SCI-FICTION,ARTLAND,MIKIMOTO HARUHIKO|TANAKA YOSHIKI,Tytania,http://animeka.com/animes/detail/tytania.html,http://animeka.com/animes/~_364.html
6192,Lotus Lantern,0.0,1,Chine,1,film,90,90,False,1999,1999,AVENTURE|FANTASTIQUE & MYTHE|ESPACE & SCI-FICTION,SHANGHAI FINE ARTS FILM STUDIO,Non sp&eacute;cifi&eacute;,Bao Liang Deng,http://animeka.com/animes/detail/bao-liang-deng.html,http://animeka.com/animes/~_213.html
6193,Pucca,7.9,48,Corée du Sud,44,tv-s,5,220,False,2000,2000,COMÉDIE,VOOZ CHARACTER SYSTEM|JETIX EUROPE,VOOZ CHARACTER SYSTEM,Pucca,http://animeka.com/animes/detail/pucca.html,http://animeka.com/animes/~_286.html
6198,Prince of Tennis - New Year's Special,9.17,30,Japon,1,tv-s,25,25,False,2003,2003,COMÉDIE,PRODUCTION I.G,KONOMI TAKESHI,Tennis no Ouji-sama - New Year's Special,http://animeka.com/animes/detail/pot-special1.html,http://animeka.com/animes/~_283.html
2734,Gift (2005),2.94,53,France,26,eps,13,338,False,2004,2004,AVENTURE|FAMILIAL & JEUNESSE|ANIMATION 3D,NON SPÉCIFIÉ,Non sp&eacute;cifi&eacute;,gift,http://animeka.com/animes/detail/gift.html,http://animeka.com/animes/~_110.html
2735,Zoé Kézako (2004),4.56,137,France,26,eps,13,338,False,2004,2004,FAMILIAL & JEUNESSE|ANIMATION 3D,TEAMTO|TELETOON & NETWORK|TF1,SAUQUERE VÉRONIQUE,Zoé Kézako,http://animeka.com/animes/detail/zoe-kezako.html,http://animeka.com/animes/~_387.html
2736,Dan et Danny - L'affaire de Nolandia (2004),8.77,13,Japon,1,oav,55,55,False,1985,1985,AVENTURE|COMÉDIE|ESPACE & SCI-FICTION,SUNRISE|STUDIO NUE,TAKACHIHO HARUKA,Dirty Pair - Nolandia no Nazo,http://animeka.com/animes/detail/dan-et-dany-affair-on-nolandia.html,http://animeka.com/animes/~_65.html
2737,Dan et Danny - Le complot du vol 005 (2004),8.56,9,Japon,1,oav,55,55,False,1990,1990,AVENTURE|COMÉDIE|ESPACE & SCI-FICTION,SUNRISE,TAKACHIHO HARUKA,Dirty Pair - Flight 005 Conspiracy,http://animeka.com/animes/detail/dan-et-dany-flight005-conspiracy.html,http://animeka.com/animes/~_65.html
2730,Le Vol des dragons (1984),9.81,331,États-Unis,1,film,88,88,False,1982,1982,AVENTURE|FANTASTIQUE & MYTHE|CONTES & RÉCITS,TOP CRAFT|RANKIN/BASS PROD.,DICKINSON PETER|DICKSON GORDON R.,The Flight of Dragons,http://animeka.com/animes/detail/vol-du-dragon.html,http://animeka.com/animes/~_194.html
2731,Ghost in the Shell - Stand Alone Complex - Le Rieur (2007),9.6,221,Japon,1,film,140,140,False,2005,2005,ACTION|CYBER & MECHA|ESPACE & SCI-FICTION,VICTOR ENTERTAINMENT [JVC]|PRODUCTION I.G,SHIROW MASAMUNE,Koukaku Kidoutai Stand Alone Complex - The Laughing Man,http://animeka.com/animes/detail/gits-sac-oav1.html,http://animeka.com/animes/~_110.html
2732,Aru Tabibito no Nikki (2004),5.03,230,Japon,6,oav,2,12,False,2003,2003,AVENTURE|FANTASTIQUE & MYTHE|CONTES & RÉCITS,ROBOT COMMUNICATIONS INC.,KATO KUNIO,Aru Tabibito no Nikki,http://animeka.com/animes/detail/aru-tabibito-no-nikki.html,http://animeka.com/animes/~_20.html
2733,Final Fantasy VII: Last Order (2006),9.48,2188,Japon,1,oav,25,25,False,2005,2005,AVENTURE|COMBAT & ARTS MART.|FANTASTIQUE & MYTHE,SQUAREENIX|MADHOUSE PRODUCTION,NOJIMA KAZUSHIGE,Final Fantasy VII: Last Order,http://animeka.com/animes/detail/final-fantasy-7-last-order.html,http://animeka.com/animes/~_94.html
2738,Dan et Danny - Projet Eden (2004),8.0,12,Japon,1,film,80,80,False,1987,1987,AVENTURE|ESPACE & SCI-FICTION,SUNRISE,TAKACHIHO HARUKA,Dirty Pair Gekijou-ban,http://animeka.com/animes/detail/dan-et-dany-project-eden.html,http://animeka.com/animes/~_65.html
2739,Akuei to Gacchinpo - Tenkomori,4.62,13,Japon,12,eps,24,288,False,2005,2005,COMÉDIE,ANIPLEX INC.|SPRING HOUSE|TV TOKYO,SPRING HOUSE ENTERTAINMENT INC.,Akuei to Gacchinpo - Tenkomori,http://animeka.com/animes/detail/akuei-to-gacchinpo-tenkomori.html,http://animeka.com/animes/~_9.html
9186,Vassalord,9.92,109,Japon,1,oav,30,30,False,2013,2013,ACTION|DRAME|COMÉDIE,PRODUCTION I.G,CHRONO NANAE,Vassalord,http://animeka.com/animes/detail/vassalord.html,http://animeka.com/animes/~_371.html
9187,Junjou Romantica (OAV),9.84,19,Japon,1,oav,20,20,False,2012,2012,COMÉDIE|SHôNEN-AI,STUDIO DEEN,NAKAMURA SHUNGIKU,Junjou Romantica (OAV),http://animeka.com/animes/detail/junjou_romantica_oav.html,http://animeka.com/animes/~_149.html
9184,Ganbare! Oden-kun,0.0,1,Japon,None,eps,5,,True,2013,2013,COMÉDIE,KACHIDOKI STUDIO,FRANKY LILY,Ganbare! Oden-kun,http://animeka.com/animes/detail/ganbare-oden-kun.html,http://animeka.com/animes/~_104.html
9185,Blood Lad OAD,4.39,36,Japon,1,oav,25,25,False,2013,2013,COMÉDIE|AMOUR & AMITIÉ,BRAINS BASE,KODAMA YUUKI,Blood Lad OAD,http://animeka.com/animes/detail/blood-lad-oad.html,http://animeka.com/animes/~_37.html
10369,Himouto! Umaru-chan OAV,0.0,1,Japon,1,oav,25,25,False,2015,2015,COMÉDIE,DOGA PRODUCTIONS [DOGA KOBO,HEARD SANKAKU,Himouto! Umaru-chan OAD,http://animeka.com/animes/detail/himouto-umaru-chan-oav.html,http://animeka.com/animes/~_131.html
10368,Monster Strike,0.0,1,Japon,,,,,,2015,2015,ACTION|COMBAT & ARTS MART.,STUDIO HIBARI,IWAMOTO TATSUROU,Monster Strike,http://animeka.com/animes/detail/monster-strike.html,http://animeka.com/animes/~_248.html
9180,"En selle, Sakamichi ! (2014)",9.62,149,Japon,38,eps,25,950,False,2013,2013,SPORT|AMOUR & AMITIÉ,"TMS ENTERTAINMENT CO.,LTD.",WATANABE WATARU,Yowamushi Pedal,http://animeka.com/animes/detail/yowamushi-pedal.html,http://animeka.com/animes/~_89.html
9181,Yozakura Quartet: Hana no Uta,8.89,36,Japon,None,eps,25,,True,2013,2013,ACTION|FANTASTIQUE & MYTHE|COMÉDIE,TATSUNOKO PRODUCTION,YASUDA SUZUHITO,Yozakura Quartet: Hana no Uta,http://animeka.com/animes/detail/yozakura-quartet-hana-no-uta.html,http://animeka.com/animes/~_383.html
10365,Hidan no Aria (spécial),0.0,1,Japon,1,oav,25,25,False,2011,2011,ACTION,J.C. STAFF,AKAMATSU CHUUGAKU,Hidan no Aria : Butei ga Kitarite Onsen Kenshuu,http://animeka.com/animes/detail/hidan-no-aria-oav.html,http://animeka.com/animes/~_128.html
10364,Teeth (2015),0.0,1,États-Unis,1,film,6,6,False,2015,2015,DRAME|COMÉDIE,HOLBROOKS,GRAY DANIEL|BROWN TOM,Teeth,http://animeka.com/animes/detail/teeth.html,http://animeka.com/animes/~_342.html
10367,Tantei Team KZ : Jiken Note,0.0,1,Japon,,,,,,2015,2015,ÉNIGME & POLICIER|AMOUR & AMITIÉ|TRANCHE DE VIE,SIGNAL MD,FUJIMOTO HITOMI|SUMITAKI RYOU,Tantei Team KZ: Jiken Note,http://animeka.com/animes/detail/tantei-team-kz-jiken-note.html,http://animeka.com/animes/~_341.html
10366,Hidan no Aria AA,0.0,1,Japon,,,,,,2015,2015,ACTION|AVENTURE,DOGA PRODUCTIONS [DOGA KOBO,AKAMATSU CHUUGAKU,Hidan no Aria AA,http://animeka.com/animes/detail/hidan-no-aria-aa.html,http://animeka.com/animes/~_128.html
10361,Dragons : Défenseurs de Beurk (saison 2) (2014),0.0,1,États-Unis,20,eps,22,440,False,2013,2014,AVENTURE|FANTASTIQUE & MYTHE|ÉPIQUE & HÉROIQUE,DREAMWORKS ANIMATION,SANDERS CHRIS|DEBLOIS DEAN|COWELL CRESSIDA,DreamWorks Dragons: Defenders of Berk,http://animeka.com/animes/detail/defenders-of-berk.html,http://animeka.com/animes/~_83.html
10360,Dragons : Cavaliers de Beurk (2013),0.0,1,États-Unis,20,eps,22,440,False,2012,2013,AVENTURE|FANTASTIQUE & MYTHE|ÉPIQUE & HÉROIQUE,DREAMWORKS ANIMATION,SANDERS CHRIS|DEBLOIS DEAN|COWELL CRESSIDA,DreamWorks Dragons: Riders of Berk,http://animeka.com/animes/detail/dragons-riders-of-berk.html,http://animeka.com/animes/~_83.html
10363,Suleima (2015),0.0,1,Syrie,1,film,15,15,False,2014,2014,DRAME|DOCUMENTAIRE,ESTAYKAZAT,MAGHOUT JALAL,Suleima,http://animeka.com/animes/detail/suleima.html,http://animeka.com/animes/~_335.html
10362,Dragons : Par delà les rives (saison 3) (2015),0.0,1,États-Unis,26,eps,22,572,False,2015,2015,AVENTURE|FANTASTIQUE & MYTHE|ÉPIQUE & HÉROIQUE,DREAMWORKS ANIMATION,SANDERS CHRIS|DEBLOIS DEAN|COWELL CRESSIDA,DreamWorks Dragons: Race to the Edge,http://animeka.com/animes/detail/race-to-the-edge.html,http://animeka.com/animes/~_83.html
7209,Une vie de chat (2010),4.0,43,France,1,film,62,62,False,2007,2010,AVENTURE|ÉNIGME & POLICIER|FAMILIAL & JEUNESSE,FOLIMAGE,GAGNOL ALAIN|FELICIOLI JEAN-LOUP,Une vie de chat,http://animeka.com/animes/detail/une-vie-de-chat.html,http://animeka.com/animes/~_368.html
7208,Les Tragédies minuscules (2009),3.7,20,France,10,film,4,40,False,2000,2000,DRAME|CONTES & RÉCITS,FOLIMAGE,GAGNOL ALAIN|FELICIOLI JEAN-LOUP,Les Tragédies minuscules,http://animeka.com/animes/detail/les-tragedies-minuscules.html,http://animeka.com/animes/~_209.html
7203,L'égoïste (1997),3.0,9,France,1,film,4,4,False,1996,1996,DRAME|CONTES & RÉCITS,FOLIMAGE,FELICIOLI JEAN-LOUP|GAGNOL ALAIN,L'égoïste,http://animeka.com/animes/detail/l-egoiste.html,http://animeka.com/animes/~_171.html
7202,When the Day Breaks,7.0,10,Canada,1,film,10,10,False,1999,1999,DRAME,NATIONAL FILM BOARD OF CANADA [NFB/ONF,FORBIS AMANDA|TILBY WENDY,When the Day Breaks,http://animeka.com/animes/detail/when-the-day-breaks.html,http://animeka.com/animes/~_375.html
7201,Speed,4.75,4,Japon,1,film,6,6,False,1980,1980,COMÉDIE|HISTORIQUE,AUCUN,FURUKAWA TAKU,Kousoku Shakai to Ningen,http://animeka.com/animes/detail/speed.html,http://animeka.com/animes/~_329.html
7200,Murder,6.67,3,Japon,1,film,9,9,False,1964,1964,ÉNIGME & POLICIER,AUCUN,WADA MAKOTO,Satsujin - Murder,http://animeka.com/animes/detail/murder.html,http://animeka.com/animes/~_250.html
7207,Sub-Mariner - Le Prince Namor (1966),10.0,1,Canada,13,eps,25,325,False,1966,1966,ACTION|AVENTURE|CARTOON & COMIC,KRANTZ ANIMATION|GRANTRAY LAWRENCE PROD,EVERETT BILL,Marvel Superheroes - Sub-Mariner,http://animeka.com/animes/detail/sub-mariner-le-prince-namor.html,http://animeka.com/animes/~_334.html
7206,Mauvais Temps (2007),1.87,15,France,1,film,5,5,False,2006,2006,ACTION|DRAME,FOLIMAGE,GAGNOL ALAIN|FELICIOLI JEAN-LOUP,Mauvais Temps,http://animeka.com/animes/detail/mauvais-temps.html,http://animeka.com/animes/~_229.html
7205,Le Couloir (2009),4.13,16,France,1,film,17,17,False,2005,2005,DRAME|FANTASTIQUE & MYTHE|CONTES & RÉCITS,FOLIMAGE,GAGNOL ALAIN|FELICIOLI JEAN-LOUP,Le Couloir,http://animeka.com/animes/detail/le-couloir.html,http://animeka.com/animes/~_185.html
